web-scraper-order,web-scraper-start-url,title,detail,detail-href,year,rate,duration_hour,duration_min,duration,imdb_rating,num_vote,num_vote_clean,release_date,release_date_country,date,day,month,year,gross_us_can,gross_opening_weekend,gross_worldwide
1647967858-993,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Walk the Line,Walk the Line,https://www.imdb.com/title/tt0358273/?ref_=adv_li_tt,2005,PG-13,2h,16m,136,7.8,246K,246000,"February 16, 2006 (Thailand)",Thailand,16-Feb-06,16,Feb,2006,"$119,519,402 ","$22,347,341 ","$186,797,986 "
1647969752-1396,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",American History X,American History X,https://www.imdb.com/title/tt0120586/?ref_=adv_li_tt,1998,R,1h,59m,119,8.5,1.1M,1100000,"April 23, 1999 (Thailand)",Thailand,23-Apr-99,23,Apr,1999,"$6,719,864 ","$156,076 ","$23,875,127 "
1647967297-871,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Place Beyond the Pines,The Place Beyond the Pines,https://www.imdb.com/title/tt1817273/?ref_=adv_li_tt,2012,18,2h,20m,140,7.3,262K,262000,"April 19, 2013 (United States)",United States,19-Apr-13,19,Apr,2013,"$21,403,519 ","$279,457 ","$47,052,899 "
1647964454-289,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Freaky Friday,Freaky Friday,https://www.imdb.com/title/tt0322330/?ref_=adv_li_tt,2003,PG,1h,37m,97,6.3,135K,135000,"August 6, 2003 (United States)",United States,06-Aug-03,06,Aug,2003,"$110,230,332 ","$22,203,007 ","$160,846,332 "
1647967000-809,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250","Love, Rosie","Love, Rosie",https://www.imdb.com/title/tt1638002/?ref_=adv_li_tt,2014,15,1h,42m,102,7.2,136K,136000,"November 6, 2014 (Thailand)",Thailand,06-Nov-14,06,Nov,2014,"$20,431 ","$14,893 ","$25,574,387 "
1647975470-2618,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Call,The Call,https://www.imdb.com/title/tt1911644/?ref_=adv_li_tt,2013,R,1h,36m,96,6.7,119K,119000,"June 6, 2013 (Thailand)",Thailand,06-Jun-13,06,Jun,2013,"$51,872,378 ","$17,118,745 ","$68,572,631 "
1647963588-101,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Rocky Balboa,Rocky Balboa,https://www.imdb.com/title/tt0479143/?ref_=adv_li_tt,2006,PG,1h,42m,102,7.2,213K,213000,"March 1, 2007 (Thailand)",Thailand,01-Mar-07,01,Mar,2007,"$70,270,943 ","$12,158,168 ","$155,929,020 "
1647969100-1259,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Lovely Bones,The Lovely Bones,https://www.imdb.com/title/tt0380510/?ref_=adv_li_tt,2009,PG-13,2h,15m,135,6.6,167K,167000,"May 6, 2010 (Thailand)",Thailand,06-May-10,06,May,2010,"$44,114,232 ","$116,616 ","$93,621,340 "
1647963203-18,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Infernal Affairs,Infernal Affairs,https://www.imdb.com/title/tt0338564/?ref_=adv_li_tt,2002,R,1h,41m,101,8,123K,123000,"December 12, 2002 (Hong Kong)",Hong Kong,12-Dec-02,12,Dec,2002,"$169,659 ","$25,680 ","$8,836,958 "
1647971661-1789,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250","Jeff, Who Lives at Home","Jeff, Who Lives at Home",https://www.imdb.com/title/tt1588334/?ref_=adv_li_tt,2011,R,1h,23m,83,6.5,64K,64000,"March 30, 2012 (Brazil)",Brazil,30-Mar-12,30,Mar,2012,"$4,269,426 ","$855,709 ","$4,704,757 "
1647973191-2121,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Lady Vengeance,Lady Vengeance,https://www.imdb.com/title/tt0451094/?ref_=adv_li_tt,2005,R,1h,55m,115,7.5,77K,77000,"July 29, 2005 (South Korea)",South Korea,29-Jul-05,29,Jul,2005,"$211,667 ","$9,850 ","$23,834,149 "
1647972727-2021,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Diving Bell and the Butterfly,The Diving Bell and the Butterfly,https://www.imdb.com/title/tt0401383/?ref_=adv_li_tt,2007,PG-13,1h,52m,112,8,107K,107000,"May 23, 2007 (France)",France,23-May-07,23,May,2007,"$6,003,227 ","$75,721 ","$19,780,116 "
1647965745-540,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Trainwreck,Trainwreck,https://www.imdb.com/title/tt3152624/?ref_=adv_li_tt,2015,R,2h,5m,125,6.2,136K,136000,"August 27, 2015 (Thailand)",Thailand,27-Aug-15,27,Aug,2015,"$110,212,700 ","$30,097,040 ","$140,795,793 "
1647972179-1903,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,https://www.imdb.com/title/tt0317198/?ref_=adv_li_tt,2004,R,1h,48m,108,6,113K,113000,"December 16, 2004 (Thailand)",Thailand,16-Dec-04,16,Dec,2004,"$40,226,215 ","$8,684,055 ","$265,126,918 "
1647969662-1377,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.imdb.com/title/tt1790809/?ref_=adv_li_tt,2017,PG-13,2h,9m,129,6.6,292K,292000,"May 25, 2017 (Thailand)",Thailand,25-May-17,25,May,2017,"$172,558,876 ","$62,983,253 ","$794,881,442 "
1647969442-1331,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Reader,The Reader,https://www.imdb.com/title/tt0976051/?ref_=adv_li_tt,2008,R,2h,4m,124,7.6,240K,240000,"February 12, 2009 (Thailand)",Thailand,12-Feb-09,12,Feb,2009,"$34,194,407 ","$168,051 ","$108,902,486 "
1647976317-2803,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Tully,Tully,https://www.imdb.com/title/tt5610554/?ref_=adv_li_tt,2018,R,1h,35m,95,6.9,58K,58000,"May 24, 2018 (Thailand)",Thailand,24-May-18,24,May,2018,"$9,369,755 ","$3,282,610 ","$15,636,462 "
1647968298-1088,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Palm Springs,Palm Springs,https://www.imdb.com/title/tt9484998/?ref_=adv_li_tt,2020,R,1h,30m,90,7.4,146K,146000,"July 10, 2020 (United States)",United States,10-Jul-20,10,Jul,2020,"$164,000 ","$164,000 ","$1,512,871 "
1647977412-3043,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Boys Don't Cry,Boys Don't Cry,https://www.imdb.com/title/tt0171804/?ref_=adv_li_tt,1999,R,1h,58m,118,7.5,97K,97000,"March 31, 2000 (United States)",United States,31-Mar-00,31,Mar,2000,"$11,540,607 ","$73,720 ","$11,540,607 "
1647969049-1248,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Green Lantern,Green Lantern,https://www.imdb.com/title/tt1133985/?ref_=adv_li_tt,2011,PG-13,1h,54m,114,5.5,280K,280000,"June 16, 2011 (Thailand)",Thailand,16-Jun-11,16,Jun,2011,"$116,601,172 ","$53,174,303 ","$219,851,172 "
1647979419-3482,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Hostiles,Hostiles,https://www.imdb.com/title/tt5478478/?ref_=adv_li_tt,2017,R,2h,14m,134,7.2,82K,82000,"January 26, 2018 (United States)",United States,26-Jan-18,26,Jan,2018,"$29,819,114 ","$22,849 ","$35,669,017 "
1647974384-2381,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Harold and Maude,Harold and Maude,https://www.imdb.com/title/tt0067185/?ref_=adv_li_tt,1971,PG,1h,31m,91,7.9,76K,76000,"December 20, 1971 (United States)",United States,20-Dec-71,20,Dec,1971,null,null,"$1,546 "
1647974204-2341,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Friday the 13th Part III,Friday the 13th Part III,https://www.imdb.com/title/tt0083972/?ref_=adv_li_tt,1982,R,1h,35m,95,5.6,52K,52000,"August 13, 1982 (United States)",United States,13-Aug-82,13,Aug,1982,"$36,690,067 ","$9,406,522 ","$36,690,067 "
1647976127-2761,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Overboard,Overboard,https://www.imdb.com/title/tt0093693/?ref_=adv_li_tt,1987,PG,1h,52m,112,6.9,58K,58000,"December 16, 1987 (United States)",United States,16-Dec-87,16,Dec,1987,"$26,713,187 ","$1,880,006 ","$26,713,187 "
1647971764-1812,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",A Very Harold & Kumar Christmas,A Very Harold & Kumar Christmas,https://www.imdb.com/title/tt1268799/?ref_=adv_li_tt,2011,R,1h,30m,90,6.3,69K,69000,"November 4, 2011 (United States)",United States,04-Nov-11,04,Nov,2011,"$35,061,031 ","$12,954,142 ","$36,192,775 "
1647975027-2521,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Ouija: Origin of Evil,Ouija: Origin of Evil,https://www.imdb.com/title/tt4361050/?ref_=adv_li_tt,2016,15,1h,39m,99,6.2,61K,61000,"October 21, 2016 (United States)",United States,21-Oct-16,21,Oct,2016,"$35,144,505 ","$14,065,500 ","$81,705,746 "
1647969270-1295,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,https://www.imdb.com/title/tt0446029/?ref_=adv_li_tt,2010,PG-13,1h,52m,112,7.6,413K,413000,"August 13, 2010 (Canada)",Canada,13-Aug-10,13,Aug,2010,"$33,281,690 ","$10,609,795 ","$49,421,974 "
1647967742-968,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Collateral,Collateral,https://www.imdb.com/title/tt0369339/?ref_=adv_li_tt,2004,R,2h,,120,7.5,388K,388000,"August 6, 2004 (Thailand)",Thailand,06-Aug-04,06,Aug,2004,"$101,005,703 ","$24,701,458 ","$220,239,925 "
1647973436-2173,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Out of Time,Out of Time,https://www.imdb.com/title/tt0313443/?ref_=adv_li_tt,2003,PG-13,1h,45m,105,6.5,60K,60000,"April 22, 2004 (Thailand)",Thailand,22-Apr-04,22,Apr,2004,"$41,088,845 ","$16,185,316 ","$55,495,563 "
1647966129-623,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Carol,Carol,https://www.imdb.com/title/tt2402927/?ref_=adv_li_tt,2015,15,1h,58m,118,7.2,126K,126000,"February 11, 2016 (Thailand)",Thailand,11-Feb-16,11,Feb,2016,"$12,711,491 ","$253,510 ","$40,272,135 "
1647979322-3461,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",National Lampoon's Animal House,National Lampoon's Animal House,https://www.imdb.com/title/tt0077975/?ref_=adv_li_tt,1978,R,1h,49m,109,7.4,119K,119000,"July 28, 1978 (United States)",United States,28-Jul-78,28,Jul,1978,"$141,600,000 ","$276,538 ","$141,600,000 "
1647964789-361,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Deep Impact,Deep Impact,https://www.imdb.com/title/tt0120647/?ref_=adv_li_tt,1998,PG-13,2h,,120,6.2,175K,175000,"May 8, 1998 (United States)",United States,08-May-98,08,May,1998,"$140,464,664 ","$41,152,375 ","$349,464,664 "
1647972844-2047,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Majestic,The Majestic,https://www.imdb.com/title/tt0268995/?ref_=adv_li_tt,2001,PG,2h,32m,152,6.9,54K,54000,"December 21, 2001 (United States)",United States,21-Dec-01,21,Dec,2001,"$27,807,266 ","$4,904,339 ","$37,317,673 "
1647965305-449,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Knowing,Knowing,https://www.imdb.com/title/tt0448011/?ref_=adv_li_tt,2009,PG-13,2h,1m,121,6.2,231K,231000,"March 26, 2009 (Thailand)",Thailand,26-Mar-09,26,Mar,2009,"$79,957,634 ","$24,604,751 ","$183,658,498 "
1647973099-2101,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Whole Ten Yards,The Whole Ten Yards,https://www.imdb.com/title/tt0327247/?ref_=adv_li_tt,2004,PG-13,1h,38m,98,5.4,56K,56000,"August 19, 2004 (Thailand)",Thailand,19-Aug-04,19,Aug,2004,"$16,328,471 ","$6,685,381 ","$26,170,671 "
1647967116-833,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Evil Dead,Evil Dead,https://www.imdb.com/title/tt1288558/?ref_=adv_li_tt,2013,R,1h,31m,91,6.5,167K,167000,"May 16, 2013 (Thailand)",Thailand,16-May-13,16,May,2013,"$54,239,856 ","$25,775,847 ","$97,542,952 "
1647977269-3012,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Ella Enchanted,Ella Enchanted,https://www.imdb.com/title/tt0327679/?ref_=adv_li_tt,2004,G,1h,36m,96,6.3,67K,67000,"August 12, 2004 (Thailand)",Thailand,12-Aug-04,12,Aug,2004,"$22,918,387 ","$6,100,000 ","$27,388,767 "
1647964361-269,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Hard Candy,Hard Candy,https://www.imdb.com/title/tt0424136/?ref_=adv_li_tt,2005,R,1h,44m,104,7,159K,159000,"April 28, 2006 (United States)",United States,28-Apr-06,28,Apr,2006,"$1,024,640 ","$58,049 ","$7,022,209 "
1647979768-3557,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",National Lampoon's Vacation,National Lampoon's Vacation,https://www.imdb.com/title/tt0085995/?ref_=adv_li_tt,1983,R,1h,38m,98,7.3,106K,106000,"July 29, 1983 (United States)",United States,29-Jul-83,29,Jul,1983,"$61,418,063 ","$8,333,358 ","$61,418,063 "
1647970539-1564,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",L.A. Confidential,L.A. Confidential,https://www.imdb.com/title/tt0119488/?ref_=adv_li_tt,1997,R,2h,18m,138,8.3,568K,568000,"November 28, 1997 (Thailand)",Thailand,28-Nov-97,28,Nov,1997,"$64,616,940 ","$5,211,198 ","$126,216,940 "
1647964583-316,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Perfect Storm,The Perfect Storm,https://www.imdb.com/title/tt0177971/?ref_=adv_li_tt,2000,PG-13,2h,10m,130,6.4,165K,165000,"June 30, 2000 (United States)",United States,30-Jun-00,30,Jun,2000,"$182,618,434 ","$41,325,042 ","$328,718,434 "
1647970234-1498,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Transformers,Transformers,https://www.imdb.com/title/tt0418279/?ref_=adv_li_tt,2007,PG-13,2h,24m,144,7.1,624K,624000,"June 28, 2007 (Thailand)",Thailand,28-Jun-07,28,Jun,2007,"$319,246,193 ","$70,502,384 ","$709,709,780 "
1647976957-2943,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Dead Zone,The Dead Zone,https://www.imdb.com/title/tt0085407/?ref_=adv_li_tt,1983,R,1h,43m,103,7.2,68K,68000,"October 21, 1983 (Canada)",Canada,21-Oct-83,21,Oct,1983,"$20,766,616 ","$4,556,083 ","$20,766,616 "
1647969294-1300,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Toy Story,Toy Story,https://www.imdb.com/title/tt0114709/?ref_=adv_li_tt,1995,G,1h,21m,81,8.3,956K,956000,"November 22, 1995 (United States)",United States,22-Nov-95,22,Nov,1995,"$223,225,679 ","$29,140,617 ","$394,436,586 "
1647974375-2379,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Quiz Show,Quiz Show,https://www.imdb.com/title/tt0110932/?ref_=adv_li_tt,1994,PG-13,2h,13m,133,7.5,68K,68000,"October 7, 1994 (United States)",United States,07-Oct-94,07,Oct,1994,"$24,822,619 ","$757,714 ","$24,822,619 "
1647963176-12,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",City Lights,City Lights,https://www.imdb.com/title/tt0021749/?ref_=adv_li_tt,1931,G,1h,27m,87,8.5,181K,181000,"March 7, 1931 (United States)",United States,07-Mar-31,07,Mar,1931,"$19,181 ","$9,102 ","$47,017 "
1647970280-1508,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Scream 3,Scream 3,https://www.imdb.com/title/tt0134084/?ref_=adv_li_tt,2000,R,1h,56m,116,5.6,139K,139000,"February 4, 2000 (United States)",United States,04-Feb-00,04,Feb,2000,"$89,143,175 ","$34,713,342 ","$161,834,276 "
1647975154-2549,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Manchurian Candidate,The Manchurian Candidate,https://www.imdb.com/title/tt0056218/?ref_=adv_li_tt,1962,PG-13,2h,6m,126,7.9,75K,75000,"October 24, 1962 (United States)",United States,24-Oct-62,24,Oct,1962,"$2,757,256 ","$87,850 ","$2,757,256 "
1647968123-1050,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Stargate,Stargate,https://www.imdb.com/title/tt0111282/?ref_=adv_li_tt,1994,PG-13,1h,56m,116,7,187K,187000,"October 28, 1994 (United States)",United States,28-Oct-94,28,Oct,1994,"$71,567,262 ","$16,651,018 ","$196,567,262 "
1647970871-1634,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Murder on the Orient Express,Murder on the Orient Express,https://www.imdb.com/title/tt3402236/?ref_=adv_li_tt,2017,13,1h,54m,114,6.5,238K,238000,"November 9, 2017 (Thailand)",Thailand,09-Nov-17,09,Nov,2017,"$102,826,543 ","$28,681,472 ","$352,794,081 "
1647967599-937,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Ring,The Ring,https://www.imdb.com/title/tt0298130/?ref_=adv_li_tt,2002,PG-13,1h,55m,115,7.1,340K,340000,"October 18, 2002 (United States)",United States,18-Oct-02,18,Oct,2002,"$129,128,133 ","$15,015,393 ","$249,348,933 "
1647971990-1862,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Traitor,Traitor,https://www.imdb.com/title/tt0988047/?ref_=adv_li_tt,2008,PG-13,1h,54m,114,7,57K,57000,"November 20, 2008 (Thailand)",Thailand,20-Nov-08,20,Nov,2008,"$23,530,831 ","$7,868,465 ","$27,675,014 "
1647979559-3512,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Van Wilder,Van Wilder,https://www.imdb.com/title/tt0283111/?ref_=adv_li_tt,2002,R,1h,32m,92,6.4,109K,109000,"April 5, 2002 (United States)",United States,05-Apr-02,05,Apr,2002,"$21,305,259 ","$7,302,913 ","$38,275,483 "
1647964809-365,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Horrible Bosses 2,Horrible Bosses 2,https://www.imdb.com/title/tt2170439/?ref_=adv_li_tt,2014,R,1h,48m,108,6.3,169K,169000,"November 26, 2014 (United States)",United States,26-Nov-14,26,Nov,2014,"$54,445,357 ","$15,457,418 ","$107,645,357 "
1647965556-500,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Man from Earth,The Man from Earth,https://www.imdb.com/title/tt0756683/?ref_=adv_li_tt,2007,Not Rated,1h,27m,87,7.9,184K,184000,"November 13, 2007 (Brazil)",Brazil,13-Nov-07,13,Nov,2007,null,null,null
1647968995-1237,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,https://www.imdb.com/title/tt0417741/?ref_=adv_li_tt,2009,PG,2h,33m,153,7.6,523K,523000,"July 16, 2009 (Thailand)",Thailand,16-Jul-09,16,Jul,2009,"$302,334,374 ","$77,835,727 ","$934,483,039 "
1647975426-2608,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Producers,The Producers,https://www.imdb.com/title/tt0063462/?ref_=adv_li_tt,1967,PG,1h,28m,88,7.5,55K,55000,"November 10, 1968 (United States)",United States,10-Nov-68,10,Nov,1968,"$328,673 ","$6,091 ","$375,524 "
1647974230-2347,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",RV,RV,https://www.imdb.com/title/tt0449089/?ref_=adv_li_tt,2006,PG,1h,39m,99,5.6,59K,59000,"April 28, 2006 (United States)",United States,28-Apr-06,28,Apr,2006,"$71,726,025 ","$16,414,767 ","$87,528,173 "
1647978432-3266,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",October Sky,October Sky,https://www.imdb.com/title/tt0132477/?ref_=adv_li_tt,1999,PG,1h,48m,108,7.8,89K,89000,"February 19, 1999 (United States)",United States,19-Feb-99,19,Feb,1999,"$32,570,685 ","$5,905,250 ","$34,698,753 "
1647978855-3359,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",What Happened to Monday,What Happened to Monday,https://www.imdb.com/title/tt1536537/?ref_=adv_li_tt,2017,TV-MA,2h,3m,123,6.9,119K,119000,"August 18, 2017 (United Kingdom)",United Kingdom,18-Aug-17,18,Aug,2017,null,null,"$27,975,429 "
1647972525-1978,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Intolerable Cruelty,Intolerable Cruelty,https://www.imdb.com/title/tt0138524/?ref_=adv_li_tt,2003,PG-13,1h,40m,100,6.3,96K,96000,"November 28, 2003 (Thailand)",Thailand,28-Nov-03,28,Nov,2003,"$35,327,628 ","$12,525,075 ","$120,801,243 "
